User-ID,bookID,Book-Rating
277753,10603,3.71
277756,10605,3.71
277759,10606,3.83
277761,10607,4.01
277764,10612,4.15
277765,10613,4
277767,10614,4.16
277768,10617,4.11
277769,10620,4.16
277774,10622,3.96
277775,10624,3.93
277776,10629,3.77
277777,10631,4.15
277778,10638,4.11
277779,10639,3.85
277781,10654,3.82
277782,10655,3.87
277783,10656,3.67
277784,10662,4.12
277786,10663,3.93
277787,10666,4.12
277788,10669,4.19
277790,10670,4.19
277791,10682,3.94
277793,10686,3.84
277794,10687,4.06
277795,10689,3.99
277797,10691,3.78
277798,10698,3.72
277799,10701,4.16
277800,10711,3.8
277801,10712,3.68
277802,10713,3.02
277803,10714,3.36
277807,10718,3.52
277808,10732,3.91
277809,10739,3.68
277811,10750,3.53
277812,10751,3.53
277813,10756,3.93
277814,10757,3.89
277814,10760,4
277816,10765,3.54
277817,10767,3.96
277818,10770,3.96
277819,10772,3.91
277820,10776,3.56
277823,10778,3.33
277824,10780,4.17
277825,10783,3.72
277826,10785,3.96
277827,10787,4.17
277828,10789,4
277830,10792,3.81
277831,10796,3.8
277832,10797,3.8
277833,10801,4.15
277834,10802,4.07
277835,10804,4.22
277837,10805,4.09
277838,10806,4.1
277840,10808,4.19
277841,10810,4.13
277842,10814,4.3
277843,10826,4.17
277844,10832,4.17
277845,10836,4.12
277847,10846,3.54
277853,10853,3.89
277856,10863,3.97
277856,10867,3.78
277856,10873,3.43
277856,10876,4.08
277862,10877,3.78
277864,10879,3.96
277867,10880,4.14
277872,10884,4.11
277873,10885,4.07
277873,10887,3.94
277873,10890,4.16
277873,10894,3.94
277873,10895,3.74
277873,10897,3.67
277877,10906,3.69
277879,10907,4.19
277879,10908,3.6
277879,10909,3.5
277879,10910,3.58
277879,10912,3.54
277879,10914,3.2
277879,10915,3.82
277879,10916,4.01
277879,10917,4.07
277879,10920,3.86
277879,10921,4.41
277879,10929,4.1
277879,10932,3.98
277879,10939,4.19
277879,10943,3.79
277879,10951,3.91
277879,10964,4.23
277879,10965,4.44
277879,10966,3.43
277882,10967,4.27
277882,10968,3.93
277882,10969,4.32
277882,10970,3.85
277882,10971,3.88
277882,10972,3.87
277882,10973,3.84
277882,10974,3.71
277882,10976,4.42
277882,10979,3.94
277882,10980,4.44
277882,10982,4.09
277882,10984,3.86
277882,10985,4.1
277882,10987,4.39
277884,10988,4.35
277888,10989,4.08
277891,10990,3.7
277892,10992,4.23
277894,10993,3.91
277895,10996,3.86
277898,11000,4.3
277901,11002,4.03
277901,11003,4.16
277901,11005,4.05
277901,11006,4.17
277901,11012,3.85
277901,11013,3.67
277901,11016,4.12
277901,11019,4.12
277901,11021,4.06
277901,11022,3.75
277901,11026,3.81
277901,11027,4.16
277901,11031,3.79
277901,11033,3.68
277901,11036,3.72
277901,11037,4.18
277901,11038,3.9
277901,11043,3.8
277901,11044,4.18
277901,11045,3.99
277903,11047,4.23
277904,11048,3.86
277908,11062,4.06
277909,11069,4.14
277911,11071,4.18
277913,11075,3.59
277915,11077,3.87
277915,11089,4.41
277915,11095,4.03
277915,11101,3.81
277915,11106,3.57
277915,11119,3.57
277915,11121,3.57
277918,11130,4.26
277919,11136,4.26
277921,11137,4.32
277921,11138,4.32
277921,11149,4.22
277922,11154,4.22
277922,11157,3.69
277922,11159,4.04
277922,11161,4.14
277922,11162,3.9
277922,11166,3.87
277922,11167,3.94
277922,11168,3.84
277922,11174,4.15
277922,11176,3.57
277922,11178,3.57
277922,11184,3.83
277922,11197,4.04
277923,11204,3.99
277923,11208,3.63
277923,11222,4.17
277923,11225,4.2
277923,11226,4.2
277923,11229,3.92
277923,11231,4.1
277923,11234,3.93
277923,11235,3.63
277928,11240,3.76
277928,11244,4.23
277928,11245,4.07
277928,11247,4.2
277928,11251,4.19
277928,11253,3.73
277928,11262,4.34
277928,11263,3.4
277928,11269,3.43
277928,11277,3.46
277928,11278,3.68
277928,11279,4.02
277928,11285,3.68
277928,11286,3.9
277928,11289,4.18
277928,11290,3.71
277928,11295,3.66
277928,11296,3.83
277928,11297,4.03
277928,11298,3.95
277928,11301,4.16
277928,11308,3.97
277928,11311,3.75
277928,11313,4.15
277928,11317,4.22
277928,11318,4.06
277928,11320,4.25
277928,11323,4.62
277928,11324,3.77
277928,11326,3.75
277928,11333,3.83
277928,11334,4.06
277928,11337,4.03
277928,11339,4.39
277928,11340,3.81
277928,11341,3.81
277928,11346,3.93
277928,11347,3.93
277928,11349,3.93
277928,11352,3.93
277928,11355,3.93
277928,11359,3.93
277928,11364,4.24
277928,11366,4.17
277928,11371,3.77
277928,11372,3.66
277928,11373,3.77
277928,11376,3.77
277928,11377,3.9
277928,11378,3.99
277928,11380,4.11
277928,11383,3.9
277929,11389,3.82
277929,11390,3.94
277929,11399,4.2
277929,11406,3.97
277929,11413,3.91
277929,11426,4.42
277929,11427,4.44
277929,11428,4.43
277929,11429,4.32
277929,11430,4.45
277929,11431,4.49
277929,11432,4.5
277929,11433,4.38
277929,11434,4.41
277929,11436,4.46
277929,11437,4.42
277929,11439,4.3
277929,11441,4.11
277929,11449,4.28
277929,11463,4.08
277929,11464,3.82
277929,11466,3.98
277929,11468,4.11
277929,11472,4.24
277929,11473,4.37
277929,11478,4.01
277930,11481,3.81
277932,11482,4.07
277934,11486,4.2
277937,11492,3.49
277937,11494,3.86
277937,11499,4.15
277937,11502,4.16
277937,11503,4.08
277937,11507,4.21
277937,11511,3.9
277937,11514,4.25
277937,11516,3.81
277937,11518,3.33
277937,11519,3.71
277937,11520,4.17
277937,11525,3.85
277937,11535,3.8
277938,11541,4.28
277938,11548,3.9
277938,11549,3.93
277938,11550,3.92
277938,11551,4.06
277938,11552,3.89
277938,11553,4.35
277938,11556,3.87
277941,11557,4.28
277945,11563,3.64
277945,11565,4.47
277945,11566,4.44
277945,11570,3.63
277945,11571,3.92
277945,11574,4.25
277945,11580,4.07
277945,11584,4.33
277945,11588,4.22
277945,11594,4.24
277945,11597,3.77
277945,11601,3.42
277945,11604,3.59
277945,11605,3.63
277945,11606,4.11
277945,11608,4
277945,11611,4.32
277945,11613,4.34
277945,11616,3.84
277945,11617,4.29
277946,11619,4.25
277947,11621,4.17
277947,11623,4.31
277953,11625,4.27
277954,11627,4.19
277954,11630,3.92
277954,11632,4.17
277954,11635,3.67
277954,11643,3.72
277954,11648,3.58
277954,11650,3.92
277954,11653,3.81
277954,11654,3.85
277954,11655,3.91
277954,11656,4.26
277954,11657,3.17
277954,11663,3.98
277958,11664,3.45
277959,11665,3.57
277959,11666,3.97
277959,11668,4.02
277959,11669,3.68
277959,11670,3.76
277959,11671,3.45
277959,11672,3.69
277959,11684,3.83
277959,11686,4.27
277962,11690,3.79
277962,11692,3.91
277962,11693,3.46
277962,11695,3.56
277962,11697,3.83
277962,11698,3.85
277962,11701,4.3
277962,11702,4.14
277962,11704,4.22
277962,11705,4.21
277962,11707,4.21
277962,11715,3.86
277964,11723,3.65
277965,11728,3.47
277965,11729,4.07
277965,11734,3.88
277965,11741,3.82
277965,11751,3.78
277965,11752,4.03
277965,11762,3.87
277965,11765,3.43
277965,11766,3.41
277965,11767,3.24
277965,11768,3.9
277965,11769,3.9
277965,11771,3.9
277965,11772,3.9
277965,11777,3.23
277965,11779,3.71
277965,11780,3.76
277965,11781,3.8
277965,11782,3.55
277965,11784,3.46
277965,11785,3.34
277965,11796,3.85
277965,11801,3.87
277965,11809,3.83
277965,11824,3.57
277965,11831,3.96
277965,11854,1
277965,11861,4.17
277965,11862,4.25
277965,11873,3.97
277965,11876,3.69
277965,11878,4.04
277965,11880,3.83
277965,11886,3.66
277965,11890,3.76
277965,11900,3.81
277965,11901,4.11
277965,11907,3.53
277965,11908,3.84
277965,11910,3.76
277965,11912,4.19
277965,11915,4.19
277965,11917,3.89
277965,11918,4.05
277965,11919,4.09
277965,11920,4.08
277965,11921,4.13
277965,11922,4.15
277965,11926,3.51
277965,11932,4.12
277965,11933,4.02
277965,11934,4.21
277969,11938,3.89
277975,11949,4.37
277978,11963,3.75
277978,11970,3.75
277982,11978,3.46
277982,11980,3.96
277982,11988,4.34
277982,11990,4.15
277982,11991,4.04
277982,11993,4.19
277982,11995,4.2
277982,11996,4.09
277982,12000,4.37
277982,12001,4.11
277982,12009,4.02
277982,12013,4.21
277982,12016,4.2
277982,12017,3.92
277982,12018,4.21
277982,12019,3.92
277982,12022,3.17
277982,12034,3.77
277982,12035,4.22
277982,12036,3.65
277984,12043,3.48
277984,12045,3.76
277984,12047,3.31
277984,12048,4.19
277984,12049,4.02
277984,12050,3.98
277984,12052,4.41
277984,12053,3.91
277984,12055,3.67
277984,12059,3.25
277984,12066,3.84
277984,12069,3.77
277984,12070,4.25
277984,12071,4.25
277984,12073,4.23
277984,12074,3.76
277984,12075,4.07
277984,12076,4.23
277984,12077,4.16
277984,12078,4.01
277984,12079,4.36
277987,12080,4.06
277988,12081,4.14
277989,12083,4.07
277992,12086,4
277992,12090,3.83
277993,12091,4
277996,12095,4.04
277996,12099,4.11
277996,12108,3.5
277997,12113,3.95
277998,12114,3.85
278002,12116,4.03
278002,12117,4.1
278002,12118,3.91
278002,12120,3.74
278002,12123,4.09
278002,12125,3.94
278002,12137,3.91
278002,12142,4.18
278002,12143,4.15
278002,12147,4.06
278002,12148,4.06
278002,12149,3.79
278002,12155,4.27
278002,12157,4.11
278002,12169,3.96
278002,12172,4.25
278002,12180,3.96
278002,12186,3.9
278002,12187,4.15
278004,12188,4
278007,12193,4.28
278007,12194,3.62
278007,12195,3.9
278007,12201,4.4
278007,12202,4.25
278007,12203,3.88
278007,12204,4.28
278007,12210,4.32
278007,12212,4.11
278008,12216,4.08
278008,12220,3.98
278009,12222,3.98
278012,12224, Jr./Sam B. Warner
278012,12225,3.29
278012,12226,3.7
278012,12230,3.9
278012,12240,4.5
278012,12248,4.14
278012,12249,4.32
278012,12250,3.98
278012,12254,3.86
278012,12256,4.5
278012,12263,4.09
278013,12268,4.31
278014,12274,3.8
278017,12275,3.87
278017,12279,4.28
278017,12288,3.45
278017,12290,3.43
278017,12292,3.63
278019,12293,4.25
278019,12296,3.4
278019,12297,3.4
278019,12299,3.4
278019,12300,3.4
278019,12301,3.4
278019,12302,3.4
278020,12315,3.98
278021,12317,4.21
278022,12319,4.11
278023,12321,4.01
278023,12322,4.18
278024,12328,4.21
278024,12335,4.01
278026,12346,4.33
278026,12349,3.96
278026,12350,3.96
278026,12352,3.96
278026,12358,3.88
278026,12365,4.04
278026,12366,3.75
278026,12370,3.88
278026,12372,3.9
278026,12375,4.47
278026,12378,4.02
278026,12381,3.96
278026,12383,4.38
278026,12395,4.23
278026,12398,3.92
278026,12401,4.43
278026,12408,3.85
278026,12412,4.14
278026,12417,3.93
278026,12419,4.07
278026,12424,3.82
278026,12427,4.26
278026,12441,3.92
278026,12442,3.85
278026,12444,4.01
278026,12445,3.52
278026,12447,4.04
278026,12448,3.93
278026,12451,4.2
278026,12457,3.76
278026,12458,4.18
278026,12461,4.1
278026,12466,3.14
278026,12467,3.94
278026,12468,4.06
278026,12473,3.3
278026,12474,3.66
278026,12477,4.07
278026,12478,3.92
278026,12482,3.8
278026,12488,3.9
278026,12495,3.72
278026,12496,3.96
278026,12497,4.14
278026,12502,3.8
278026,12505,4.18
278026,12511,4.11
278026,12513,3.95
278026,12517,3.86
278026,12522,3.44
278026,12526,4.34
278026,12527,4.11
278026,12528,3.91
278026,12532,4.16
278026,12533,3.57
278026,12535,4.05
278026,12537,3.63
278026,12540,4.19
278026,12545,4.06
278026,12546,3.83
278026,12550,4.29
278026,12555,3.99
278026,12557,4.01
278026,12558,3.97
278026,12560,3.65
278030,12561,3.72
278034,12564,4.17
278036,12568,4.15
278043,12569,4.29
278044,12570,4.25
278044,12571,3.78
278044,12577,4.23
278044,12578,4.17
278044,12579,4.43
278044,12581,4.04
278044,12582,3.94
278044,12583,3.6
278044,12586,4.06
278044,12589,3.88
278048,12590,4.06
278048,12609,4.17
278054,12612,3.97
278054,12614,3.94
278054,12615,4.02
278054,12616,3.73
278054,12618,3.93
278054,12620,3.98
278054,12622,3.86
278054,12623,4.05
278054,12627,3.99
278054,12630,3.97
278054,12631,3.76
278054,12645,3.96
278054,12646,3.96
278054,12648,4.22
278054,12649,3.62
278054,12650,4.32
278054,12651,3.77
278054,12652,4.25
278054,12657,4.3
278056,12658,4.2
278057,12661,4.18
278058,12662,4.05
278063,12664,3.71
278064,12665,4.24
278064,12676,3.96
278064,12678,3.96
278064,12682,4.22
278064,12683,4.22
278064,12684,4.22
278064,12686,4.13
278064,12691,4.13
278064,12703,3.85
278064,12712,0
278064,12722,3.9
278064,12723,4.15
278065,12724,4.02
278066,12725,3.74
278069,12733,3.94
278070,12738,3.89
278074,12746,3.97
278075,12749,4.14
278075,12753,4.14
278079,12754,4.14
278079,12769,3.27
278079,12770,3.94
278085,12771,3.67
278089,12783,3.71
278089,12786,3.54
278089,12787,3.92
278092,12789,4.67
278094,12793,3.9
278095,12803,3.73
278096,12807,3.5
278097,12812,4.09
278098,12817,3.93
278100,12820,3.94
278100,12822,3.4
278100,12823,4.29
278100,12827,3.52
278100,12828,3.59
278100,12829,3.12
278100,12840,4.03
278104,12841,4.16
278106,12842,4.12
278106,12843,4.03
278107,12844,4.22
278110,12845,4.13
278111,12846,4.14
278111,12847,4.1
278111,12851,4.26
278111,12852,4.26
278112,12853,4.27
278112,12854,4.18
278112,12855,4.42
278112,12856,4.18
278117,12859,3.92
278119,12873,4.23
278119,12876,3.92
278119,12879,3.79
278120,12880,4.23
278122,12881,3.77
278126,12882,3.77
278130,12885,3.7
278130,12901,3.73
278131,12905,4.05
278137,12906,3.12
278137,12912,3.84
278137,12914,3.84
278137,12916,3.84
278137,12918,3.84
278137,12919,4.4
278137,12922,3.18
278137,12923,3.18
278137,12930,3.91
278137,12931,3.9
278137,12932,3.9
278137,12933,3.93
278137,12936,3.82
278137,12937,3.71
278137,12938,3.91
278137,12939,3.91
278137,12941,3.91
278137,12944,3.91
278137,12947,3.43
278137,12950,3.79
278137,12951,3.8
278137,12954,3.43
278137,12958,4.07
278137,12960,4.07
278137,12961,4.07
278137,12964,4.07
278137,12965,4.07
278137,12967,3.5
278137,12969,3.9
278137,12975,3.98
278137,12980,3.98
278137,12982,3.98
278137,12984,3.82
278137,12990,4.02
278137,12993,4.27
278137,12994,3.74
278137,12995,3.87
278137,12996,3.89
278137,12999,3.89
278137,13002,3.89
278137,13006,3.68
278137,13008,3.68
278137,13011,3.68
278137,13012,3.68
278137,13018,3.88
278137,13020,3.83
278137,13023,4.03
278137,13028,4.02
278137,13033,4.17
278137,13037,3.89
278137,13039,4.18
278137,13040,4.02
278137,13042,3.91
278137,13050,3.83
278137,13060,3.63
278137,13061,3.95
278137,13062,3.96
278137,13063,3.82
278137,13064,3.94
278137,13066,3.89
278137,13067,3.88
278137,13068,3.93
278137,13069,3.48
278137,13074,3.84
278137,13075,3.82
278137,13076,4.45
278137,13079,3.81
278137,13083,3.82
278137,13086,4.08
278137,13100,3.84
278137,13104,3.87
278137,13105,3.64
278137,13106,3.64
278137,13107,3.84
278137,13113,3.77
278137,13119,3.83
278137,13121,3.87
278137,13122,4.03
278137,13128,4
278137,13130,4
278137,13131,4.04
278137,13133,3.83
278137,13134,3.53
278137,13136,4.04
278137,13137,4.08
278137,13138,3.25
278137,13139,4.15
278137,13140,3.96
278137,13141,3.82
278137,13142,3.98
278137,13143,4
278137,13144,4.04
278137,13145,4.11
278137,13146,3.68
278137,13147,3.83
278137,13148,3.96
278137,13149,2.86
278137,13151,3.94
278137,13152,4.08
278137,13155,4.02
278137,13157,3.8
278137,13158,3.84
278137,13161,3.68
278137,13162,3.93
278137,13164,3.88
278137,13173,4.19
278137,13177,3.77
278137,13180,3.8
278137,13194,4.07
278137,13196,3.51
278137,13199,3.78
278137,13203,4.13
278137,13206,4.63
278137,13210,4.27
278137,13211,4.42
278137,13215,4.41
278137,13228,3.85
278137,13237,4.01
278137,13238,4.14
278137,13241,3.96
278137,13254,3.52
278137,13257,4.06
278137,13258,3.71
278137,13260,3.65
278137,13270,3.82
278137,13275,4.11
278137,13276,3.68
278137,13285,3.73
278137,13310,3.84
278137,13314,3.87
278137,13320,4.04
278137,13323,4.04
278137,13329,3.73
278139,13336,4.09
278140,13337,3.89
278144,13342,3.89
278144,13344,4.19
278144,13345,4.17
278144,13347,3.88
278144,13357,3.98
278144,13360,4.34
278144,13365,4.06
278144,13368,4.17
278144,13374,3.65
278144,13375,4
278144,13379,4.42
278144,13382,4.56
278144,13383,4.45
278144,13388,4.19
278144,13397,3.94
278144,13398,4.02
278144,13399,3.85
278144,13413,3.89
278144,13414,4.25
278144,13421,4.04
278144,13422,4.25
278144,13423,3.58
278144,13424,4.14
278144,13425,3.95
278144,13440,3.96
278144,13442,4
278144,13444,4.13
278144,13446,3.7
278144,13448,3.77
278144,13449,4.44
278144,13451,3.92
278144,13460,4.15
278144,13462,3.99
278144,13463,3.85
278144,13467,3.26
278144,13469,4.1
278144,13470,4.36
278144,13484,4.06
278144,13485,3.15
278144,13486,3.67
278144,13487,4.36
278144,13488,4.45
278144,13489,4.41
278144,13490,4.42
278144,13492,3.97
278144,13493,4.46
278144,13494,4.41
278144,13495,4.18
278144,13500,3.86
278144,13501,4.14
278144,13504,4.41
278144,13505,4.1
278144,13506,4.12
278144,13508,3.96
278144,13509,4
278144,13517,4.02
278144,13519,3.7
278144,13521,3.47
278144,13529,3.75
278144,13530,3.85
278144,13536,3.88
278144,13538,4.42
278144,13540,4.41
278144,13541,4.31
278144,13543,4.1
278144,13544,4.27
278144,13545,4.36
278144,13546,4.39
278144,13547,4.45
278144,13548,4.44
278144,13549,4.43
278144,13550,4.48
278144,13551,4.5
278144,13552,3.91
278144,13557,4.41
278144,13562,4.48
278144,13568,4.28
278144,13569,4.28
278144,13570,4.11
278144,13571,4.29
278144,13575,4.27
278144,13576,4.3
278144,13577,4.28
278148,13578,4.28
278149,13579,4.31
278153,13583,4.28
278153,13584,4.3
278155,13585,4.28
278156,13586,4.29
278156,13587,4.27
278158,13588,4.26
278159,13589,4.22
278160,13590,4.1
278161,13591,4.27
278162,13592,4.28
278167,13593,4.11
278168,13594,4.22
278168,13595,4.26
278168,13596,4.25
278168,13598,4.26
278172,13600,4.23
278176,13602,4.15
278177,13603,4.22
278181,13608,4.27
278181,13609,4.21
278183,13611,4.24
278184,13614,4.26
278185,13615,4.43
278185,13616,4.39
278185,13617,4.34
278188,13618,4.43
278188,13619,4.43
278188,13620,4.39
278188,13621,4.43
278188,13622,4.21
278188,13623,4.22
278188,13624,3.71
278188,13625,3.64
278188,13628,3.6
278188,13629,4.05
278188,13630,4.09
278188,13631,4.11
278188,13632,4.12
278188,13633,3.94
278188,13634,3.86
278188,13638,4.11
278188,13639,4.12
278188,13640,4.12
278188,13647,3.88
278188,13648,3.7
278188,13649,4.3
278188,13650,4.3
278188,13651,4.22
278188,13653,4.13
278188,13654,3.94
278188,13657,3.83
278188,13658,4.12
278188,13659,4.04
278188,13660,4.17
278188,13661,3.94
278188,13662,4.09
278188,13664,4.09
278188,13666,4.13
278188,13667,4.12
278188,13674,4.52
278188,13677,4.55
278188,13688,3.87
278188,13719,4.21
278188,13720,4.28
278188,13722,4
278188,13724,4.19
278188,13727,4.34
278188,13728,4.36
278188,13729,4.28
278188,13730,4.34
278188,13731,4.35
278188,13733,4.36
278188,13735,4.36
278188,13737,4.2
278188,13739,3.99
278188,13741,4.11
278188,13743,4.25
278188,13746,3.7
278188,13747,3.7
278188,13752,3.84
278188,13759,4.05
278188,13762,4.08
278188,13764,4.44
278188,13765,4.45
278188,13767,4.45
278188,13769,4.44
278188,13783,4.3
278188,13784,4.32
278188,13785,4.28
278188,13786,4.37
278188,13793,4.28
278188,13797,4.19
278188,13800,3.56
278188,13806,3.93
278188,13807,3.96
278188,13812,4.17
278188,13814,4
278188,13820,3.95
278188,13821,4.1
278188,13823,3.77
278188,13829,4.15
278188,13831,4.26
278188,13832,3.91
278188,13833,4.29
278188,13834,4.32
278188,13835,4.24
278188,13836,4.32
278188,13837,4.28
278188,13839,4.06
278188,13842,4.06
278188,13845,4.12
278188,13847,4.09
278188,13853,4.21
278188,13854,4.17
278188,13856,4.22
278188,13860,3.8
278188,13867,4.17
278188,13871,4.45
278188,13872,3.97
278188,13876,3.97
278188,13878,3.98
278188,13879,4.02
278188,13881,4.05
278188,13890,4.04
278188,13891,3.94
278188,13895,4.16
278188,13912,4.13
278188,13913,3.62
278188,13914,4.22
278188,13916,4.13
278188,13922,4.01
278188,13923,4.09
278188,13924,3.97
278188,13925,4.12
278188,13927,4.33
278188,13929,4.09
278188,13930,4.1
278188,13931,4.1
278188,13932,4.18
278188,13934,4.18
278188,13939,4.34
278188,13943,4.37
278188,13944,3.87
278188,13947,3.82
278188,13951,3.88
278188,13954,3.89
278188,13956,4.14
278188,13964,2
278188,13965,4.23
278188,13968,3.57
278188,13979,3.95
278188,13980,4.01
278188,13981,3.83
278188,13982,3.97
278188,13983,3.79
278188,13985,3.9
278188,13986,4.14
278188,13987,4.01
278188,13988,3.87
278188,13990,4.03
278188,13991,3.86
278188,13993,4.02
278188,13994,4.05
278188,13995,4.04
278188,13996,4.03
278188,13997,3.99
278188,13998,4.02
278188,14000,4.19
278188,14002,3.85
278188,14003,3.9
278188,14004,3.83
278188,14007,3.98
278188,14008,3.92
278188,14009,3.98
278188,14012,3.94
278188,14013,3.78
278188,14014,4.19
278188,14016,4.09
278188,14026,3.36
278188,14029,3.85
278188,14030,3.78
278188,14031,3.99
278188,14032,3.67
278188,14033,3.85
278188,14043,3.75
278188,14045,3.82
278188,14046,3.97
278188,14049,3.6
278188,14051,3.97
278188,14054,3.46
278188,14055,3.46
278188,14056,3.87
278188,14060,4.04
278188,14063,4.19
278188,14064,4.07
278188,14069,3.89
278188,14072,3.89
278188,14075,4.14
278188,14081,3.83
278188,14082,4.21
278188,14084,3.99
278188,14088,3.99
278188,14089,3.96
278188,14091,3.95
278188,14092,4
278188,14093,4.29
278188,14095,4.27
278188,14096,4.12
278188,14098,3.82
278188,14106,3.78
278188,14107,3.78
278188,14115,3.79
278188,14117,4.37
278188,14118,4.41
278188,14131,3.68
278188,14137,3.87
278188,14142,4.04
278188,14143,3.51
278188,14168,4.2
278188,14169,3.98
278188,14173,4.12
278188,14176,3.92
278193,14177,4.13
278194,14179,4.02
278194,14181,4.08
278194,14182,4.38
278194,14183,4.28
278194,14184,4.09
278194,14186,4.26
278194,14188,4.19
278194,14194,3.88
278194,14196,3.82
278194,14214,3.92
278194,14227,3.46
278194,14228,3.88
278194,14230,4.12
278194,14235,3.91
278194,14236,3.69
278194,14240,4.07
278194,14241,3.93
278194,14242,3.98
278194,14243,3.91
278194,14248,4.01
278194,14249,4
278194,14257,4.06
278194,14258,4.06
278194,14263,4.17
278194,14264,4.14
278194,14265,3.59
278194,14266,3.77
278194,14267,3.89
278197,14268,3.55
278197,14271,4.19
278199,14279,4.15
278200,14281,4.28
278202,14282,3.98
278202,14283,4.1
278202,14284,3.93
278202,14285,3.99
278202,14286,4.07
278202,14289,3.68
278202,14295,4.11
278202,14300,3.26
278202,14305,3.9
278202,14310,3.16
278202,14312,3.16
278202,14313,4.05
278202,14318,3.98
278202,14319,4.11
278202,14320,4.27
278202,14326,3.58
278202,14336,3.92
278202,14345,4.48
278202,14349,3.64
278202,14350,3.94
278202,14358,4.15
278202,14362,3.77
278202,14367,3.83
278202,14375,3.89
278202,14376,4.07
278202,14378,3.13
278202,14384,4.19
278203,14385,4
278204,14386,4
278206,14389,3.88
278207,14393,4.04
278209,14403,4.43
278209,14406,4.53
278209,14414,3.67
278209,14427,3.6
278212,14428,3.52
278213,14430,3.33
278215,14455,3.96
278216,14456,4.1
278216,14460,3.87
278218,14461,3.66
278218,14462,4.09
278218,14463,3.91
278218,14467,4.26
278218,14472,4.43
278218,14473,4.29
278218,14475,4.13
278218,14476,4.17
278218,14477,4.21
278218,14479,4.25
278218,14485,4.23
278220,14487,3.79
278220,14490,3.49
278221,14491,4.27
278221,14492,4.13
278221,14495,3.77
278221,14497,4.17
278221,14498,4.24
278221,14503,4.17
278221,14504,3.98
278221,14535,4.02
278221,14542,3.53
278221,14551,4.18
278221,14560,3.84
278221,14566,3.87
278221,14567,3.9
278221,14570,4.01
278221,14572,4.33
278221,14583,3.74
278221,14591,4
278221,14595,4.16
278221,14604,3.99
278221,14605,4.22
278221,14606,4.14
278221,14616,3.88
278221,14640,3.8
278221,14641,3.8
278221,14644,3.89
278221,14647,3.84
278221,14648,4
278221,14656,4.01
278221,14657,4.08
278221,14658,4.03
278221,14659,4.04
278221,14663,3.77
278221,14664,3.88
278221,14666,3.88
278221,14670,4.33
278221,14673,3.62
278221,14679,3.71
278221,14680,3.82
278221,14684,3.82
278221,14686,3.84
278221,14688,4.12
278221,14691,3.79
278221,14693,4.01
278224,14698,4.09
278227,14705,3.93
278229,14706,3.93
278235,14707,3.73
278237,14712,3.7
278238,14719,4.04
278242,14721,3.97
278243,14729,3.79
278243,14731,3.79
278243,14741,5
278243,14743,3.9
278244,14748,3.72
278245,14755,3.48
278246,14756,3.65
278248,14768,3.42
278249,14769,3.99
278249,14770,3.9
278249,14778,4.34
278249,14781,4.08
278249,14785,4.24
278249,14786,3.31
278249,14788,3.97
278250,14790,3.71
278251,14808,3.58
278253,14812,3.9
278253,14817,4.02
278254,14836,3.98
278255,14839,4.04
278255,14841,4.04
278255,14851,4.04
278255,14861,3.57
278255,14864,3.98
278255,14865,3.69
278255,14866,4.12
278255,14867,4.01
278255,14868,3.58
278257,14870,4.09
278257,14883,3.8
278257,14886,3.82
278257,14888,3.58
278257,14891,4.26
278257,14895,4.06
278257,14896,3.97
278257,14899,3.95
278259,14905,4.55
278259,14909,4.16
278259,14911,4.26
278260,14913,4.53
278263,14914,4.26
278264,14917,2.86
278270,14926,4
278274,14927,4
278274,14930,4
278279,14934,4.07
278279,14940,4.08
278280,14941,3.78
278297,14942,3.79
278300,14943,4.14
278302,14945,4.26
278307,14946,4.05
278307,14947,4.37
278307,14948,4.26
278310,14951,3.59
278311,14959,3.76
278313,14960,3.66
278314,14962,3.3
278314,14964,3.32
278314,14975,3.57
278314,14978,3.84
278314,14981,4.46
278314,14983,3.57
278314,14990,3.58
278314,14995,3.97
278314,14996,3.98
278314,15003,3.57
278314,15004,3.19
278314,15012,4.16
278314,15014,4.03
278314,15015,4.18
278314,15018,4.21
278316,15019,4.13
278319,15021,3.72
278325,15022,3.58
278328,15023,3.2
278330,15030,3.95
278332,15034,3.95
278333,15044,3.86
278334,15045,3.46
278336,15046,3.77
278342,15047,4.11
278342,15048,4.05
278342,15049,3.86
278342,15050,3.81
278342,15052,3.85
278342,15054,4.07
278342,15058,3.7
278342,15060,4.12
278342,15066,3.8
278342,15073,3.89
278342,15075,4.08
278342,15082,4
278345,15085,3.84
278346,15087,3.9
278346,15096,3.85
278346,15098,3.85
278346,15100,3.28
278346,15101,3.8
278346,15102,3.91
278346,15104,3.8
278346,15110,3.83
278346,15111,4.09
278346,15124,3.71
278346,15136,3.33
278346,15137,3.97
278346,15138,3.97
278346,15148,4.15
278346,15154,4.02
278346,15157,3.88
278350,15160,4.08
278355,15167,4.05
278355,15168,4.13
278356,15170,3.79
278356,15173,3.63
278356,15174,3.61
278356,15177,4.29
278356,15186,0
278356,15190,4.13
278356,15194,3.88
278356,15195,4.55
278356,15196,4.34
278356,15209,3.77
278356,15211,3.54
278356,15216,3.56
278356,15221,4.51
278356,15225,3.51
278356,15229,3.53
278356,15232,4.35
278356,15239,4.39
278356,15241,4.44
278356,15245,4.53
278356,15249,4.59
278356,15251,4.19
278356,15260,4.08
278356,15273,3.93
278356,15276,3.89
